freqs:, k index, k1, k2, k3, kmag/2pi, band 1, band 2, band 3, band 4, band 5, band 6
freqs:, 49, 0.575269, 0.424731, 0, 0.596653, 0.392345, 0.438362, 0.476832, 0.484768, 0.547936, 0.597149
freqs:, 50, 0.569892, 0.430108, 0, 0.594031, 0.390716, 0.437257, 0.475522, 0.48327, 0.552895, 0.594873
freqs:, 51, 0.564516, 0.435484, 0, 0.591593, 0.389193, 0.43623, 0.4743, 0.481871, 0.557767, 0.592742
freqs:, 52, 0.55914, 0.44086, 0, 0.589341, 0.387779, 0.435282, 0.473168, 0.480574, 0.562517, 0.590764
freqs:, 53, 0.553763, 0.446237, 0, 0.587278, 0.386477, 0.434414, 0.472129, 0.479381, 0.567092, 0.588941
freqs:, 54, 0.548387, 0.451613, 0, 0.585405, 0.385292, 0.433626, 0.471183, 0.478295, 0.571393, 0.587279
freqs:, 55, 0.543011, 0.456989, 0, 0.583723, 0.384224, 0.432919, 0.470332, 0.477318, 0.57523, 0.585782
freqs:, 56, 0.537634, 0.462366, 0, 0.582236, 0.383277, 0.432294, 0.469577, 0.476452, 0.578246, 0.584437
freqs:, 57, 0.532258, 0.467742, 0, 0.580944, 0.382452, 0.431752, 0.468921, 0.475697, 0.580028, 0.583271
freqs:, 58, 0.526882, 0.473118, 0, 0.579848, 0.381751, 0.431292, 0.468363, 0.475056, 0.580647, 0.582281
freqs:, 59, 0.521505, 0.478495, 0, 0.57895, 0.381176, 0.430915, 0.467906, 0.474531, 0.580643, 0.581396
freqs:, 60, 0.516129, 0.483871, 0, 0.578251, 0.380727, 0.430621, 0.467549, 0.474121, 0.580424, 0.580722
freqs:, 61, 0.510753, 0.489247, 0, 0.577751, 0.380406, 0.430411, 0.467294, 0.473827, 0.580189, 0.580226
freqs:, 62, 0.505376, 0.494624, 0, 0.57745, 0.380213, 0.430285, 0.467141, 0.473651, 0.579932, 0.580024
freqs:, 63, 0.5, 0.5, 0, 0.57735, 0.380149, 0.430243, 0.46709, 0.473592, 0.579836, 0.579966
freqs:, 64, 0.483871, 0.483871, 0, 0.558726, 0.378098, 0.43222, 0.459402, 0.481056, 0.561245, 0.561301
freqs:, 65, 0.467742, 0.467742, 0, 0.540102, 0.37269, 0.437404, 0.448967, 0.490816, 0.542721, 0.542807
freqs:, 66, 0.451613, 0.451613, 0, 0.521478, 0.365217, 0.438113, 0.444494, 0.500543, 0.524207, 0.524327
freqs:, 67, 0.435484, 0.435484, 0, 0.502853, 0.356575, 0.426941, 0.452576, 0.505707, 0.505863, 0.510127
freqs:, 68, 0.419355, 0.419355, 0, 0.484229, 0.347238, 0.415457, 0.461119, 0.487236, 0.487418, 0.490627
freqs:, 69, 0.403226, 0.403226, 0, 0.465605, 0.33745, 0.40365, 0.467944, 0.468997, 0.470558, 0.47252
freqs:, 70, 0.387097, 0.387097, 0, 0.446981, 0.32734, 0.391507, 0.450173, 0.450603, 0.454414, 0.457097
freqs:, 71, 0.370968, 0.370968, 0, 0.428357, 0.316979, 0.379011, 0.431742, 0.432243, 0.436317, 0.439044
freqs:, 72, 0.354839, 0.354839, 0, 0.409732, 0.306405, 0.366149, 0.413313, 0.413925, 0.418237, 0.421015
freqs:, 73, 0.33871, 0.33871, 0, 0.391108, 0.295638, 0.352907, 0.394903, 0.395659, 0.400182, 0.403019
freqs:, 74, 0.322581, 0.322581, 0, 0.372484, 0.28469, 0.339273, 0.376518, 0.377459, 0.382159, 0.385067
freqs:, 75, 0.306452, 0.306452, 0, 0.35386, 0.27356, 0.325239, 0.358166, 0.359341, 0.364177, 0.367167
freqs:, 76, 0.290323, 0.290323, 0, 0.335236, 0.262245, 0.310798, 0.339855, 0.341328, 0.346245, 0.349331
freqs:, 77, 0.274194, 0.274194, 0, 0.316611, 0.250736, 0.295945, 0.321593, 0.323449, 0.328375, 0.33157
freqs:, 78, 0.258065, 0.258065, 0, 0.297987, 0.239021, 0.280676, 0.303396, 0.305738, 0.310578, 0.313901
freqs:, 79, 0.241935, 0.241935, 0, 0.279363, 0.227081, 0.264991, 0.285283, 0.288234, 0.29287, 0.29634
freqs:, 80, 0.225806, 0.225806, 0, 0.260739, 0.214895, 0.248895, 0.267278, 0.270978, 0.275269, 0.278908
