freqs:, 1, 0, 0, -0.5, 0.5, 0.150856, 0.150856, 0.256567, 0.256567, 0.590856, 0.590856, 0.733585, 0.733585
freqs:, 2, 0, 0, -0.497506, 0.497506, 0.150847, 0.150847, 0.256576, 0.256576, 0.590849, 0.590849, 0.733592, 0.733592
freqs:, 3, 0, 0, -0.495012, 0.495012, 0.15082, 0.15082, 0.256601, 0.256601, 0.590831, 0.590831, 0.733611, 0.733611
freqs:, 4, 0, 0, -0.492519, 0.492519, 0.150776, 0.150776, 0.256642, 0.256642, 0.590801, 0.590801, 0.733644, 0.733644
freqs:, 5, 0, 0, -0.490025, 0.490025, 0.150713, 0.150713, 0.2567, 0.2567, 0.590758, 0.590758, 0.73369, 0.73369
freqs:, 6, 0, 0, -0.487531, 0.487531, 0.150634, 0.150634, 0.256774, 0.256774, 0.590704, 0.590704, 0.733749, 0.733749
freqs:, 7, 0, 0, -0.485037, 0.485037, 0.150536, 0.150536, 0.256865, 0.256865, 0.590637, 0.590637, 0.733821, 0.733821
freqs:, 8, 0, 0, -0.482544, 0.482544, 0.150421, 0.150421, 0.256972, 0.256972, 0.590558, 0.590558, 0.733906, 0.733906
freqs:, 9, 0, 0, -0.48005, 0.48005, 0.150289, 0.150289, 0.257095, 0.257095, 0.590467, 0.590467, 0.734004, 0.734004
freqs:, 10, 0, 0, -0.477556, 0.477556, 0.150139, 0.150139, 0.257234, 0.257234, 0.590364, 0.590364, 0.734115, 0.734115
freqs:, 11, 0, 0, -0.475062, 0.475062, 0.149972, 0.149972, 0.257389, 0.257389, 0.59025, 0.59025, 0.734239, 0.734239
freqs:, 12, 0, 0, -0.472569, 0.472569, 0.149788, 0.149788, 0.257559, 0.257559, 0.590123, 0.590123, 0.734375, 0.734375
freqs:, 13, 0, 0, -0.470075, 0.470075, 0.149588, 0.149588, 0.257745, 0.257745, 0.589985, 0.589985, 0.734525, 0.734525
freqs:, 14, 0, 0, -0.467581, 0.467581, 0.14937, 0.14937, 0.257947, 0.257947, 0.589835, 0.589835, 0.734687, 0.734687
freqs:, 15, 0, 0, -0.465087, 0.465087, 0.149137, 0.149137, 0.258164, 0.258164, 0.589674, 0.589674, 0.734861, 0.734861
freqs:, 16, 0, 0, -0.462594, 0.462594, 0.148887, 0.148887, 0.258395, 0.258395, 0.589501, 0.589501, 0.735048, 0.735048
freqs:, 17, 0, 0, -0.4601, 0.4601, 0.148621, 0.148621, 0.258642, 0.258642, 0.589317, 0.589317, 0.735247, 0.735247
freqs:, 18, 0, 0, -0.457606, 0.457606, 0.148339, 0.148339, 0.258903, 0.258903, 0.589122, 0.589122, 0.735459, 0.735459
freqs:, 19, 0, 0, -0.455112, 0.455112, 0.148042, 0.148042, 0.259178, 0.259178, 0.588915, 0.588915, 0.735682, 0.735682
freqs:, 20, 0, 0, -0.452618, 0.452618, 0.147729, 0.147729, 0.259467, 0.259467, 0.588697, 0.588697, 0.735918, 0.735918
freqs:, 21, 0, 0, -0.450125, 0.450125, 0.147401, 0.147401, 0.25977, 0.25977, 0.588468, 0.588468, 0.736166, 0.736166
freqs:, 22, 0, 0, -0.447631, 0.447631, 0.147059, 0.147059, 0.260087, 0.260087, 0.588229, 0.588229, 0.736425, 0.736425
freqs:, 23, 0, 0, -0.445137, 0.445137, 0.146701, 0.146701, 0.260417, 0.260417, 0.587979, 0.587979, 0.736696, 0.736696
freqs:, 24, 0, 0, -0.442643, 0.442643, 0.14633, 0.14633, 0.26076, 0.26076, 0.587718, 0.587718, 0.736979, 0.736979
freqs:, 25, 0, 0, -0.44015, 0.44015, 0.145944, 0.145944, 0.261116, 0.261116, 0.587447, 0.587447, 0.737273, 0.737273
