freqs:, 38, 0, 0, -0.407731, 0.407731, 0.113084, 0.113084, 0.164266, 0.164266, 0.390434, 0.390434, 0.441616, 0.441616
freqs:, 39, 0, 0, -0.405237, 0.405237, 0.112392, 0.112392, 0.164958, 0.164958, 0.389743, 0.389743, 0.442308, 0.442308
freqs:, 40, 0, 0, -0.402743, 0.402743, 0.111701, 0.111701, 0.165649, 0.165649, 0.389051, 0.389051, 0.442999, 0.442999
freqs:, 41, 0, 0, -0.400249, 0.400249, 0.111009, 0.111009, 0.166341, 0.166341, 0.388359, 0.388359, 0.443691, 0.443691
freqs:, 42, 0, 0, -0.397756, 0.397756, 0.110318, 0.110318, 0.167033, 0.167033, 0.387668, 0.387668, 0.444383, 0.444383
freqs:, 43, 0, 0, -0.395262, 0.395262, 0.109626, 0.109626, 0.167724, 0.167724, 0.386976, 0.386976, 0.445074, 0.445074
freqs:, 44, 0, 0, -0.392768, 0.392768, 0.108934, 0.108934, 0.168416, 0.168416, 0.386284, 0.386284, 0.445766, 0.445766
freqs:, 45, 0, 0, -0.390274, 0.390274, 0.108243, 0.108243, 0.169107, 0.169107, 0.385593, 0.385593, 0.446458, 0.446458
freqs:, 46, 0, 0, -0.387781, 0.387781, 0.107551, 0.107551, 0.169799, 0.169799, 0.384901, 0.384901, 0.447149, 0.447149
freqs:, 47, 0, 0, -0.385287, 0.385287, 0.106859, 0.106859, 0.170491, 0.170491, 0.384209, 0.384209, 0.447841, 0.447841
freqs:, 48, 0, 0, -0.382793, 0.382793, 0.106168, 0.106168, 0.171182, 0.171182, 0.383518, 0.383518, 0.448533, 0.448533
freqs:, 49, 0, 0, -0.380299, 0.380299, 0.105476, 0.105476, 0.171874, 0.171874, 0.382826, 0.382826, 0.449224, 0.449224
freqs:, 50, 0, 0, -0.377805, 0.377805, 0.104784, 0.104784, 0.172566, 0.172566, 0.382134, 0.382134, 0.449916, 0.449916
freqs:, 51, 0, 0, -0.375312, 0.375312, 0.104093, 0.104093, 0.173257, 0.173257, 0.381443, 0.381443, 0.450607, 0.450607
freqs:, 52, 0, 0, -0.372818, 0.372818, 0.103401, 0.103401, 0.173949, 0.173949, 0.380751, 0.380751, 0.451299, 0.451299
freqs:, 53, 0, 0, -0.370324, 0.370324, 0.102709, 0.102709, 0.174641, 0.174641, 0.38006, 0.38006, 0.451991, 0.451991
freqs:, 54, 0, 0, -0.36783, 0.36783, 0.102018, 0.102018, 0.175332, 0.175332, 0.379368, 0.379368, 0.452682, 0.452682
freqs:, 55, 0, 0, -0.365337, 0.365337, 0.101326, 0.101326, 0.176024, 0.176024, 0.378676, 0.378676, 0.453374, 0.453374
freqs:, 56, 0, 0, -0.362843, 0.362843, 0.100635, 0.100635, 0.176716, 0.176716, 0.377985, 0.377985, 0.454066, 0.454066
freqs:, 57, 0, 0, -0.360349, 0.360349, 0.0999429, 0.0999429, 0.177407, 0.177407, 0.377293, 0.377293, 0.454757, 0.454757
