freqs:, 29, 0.341463, 0, 0, 0.341463, 0.224973, 0.304355, 0.479166, 0.554876, 0.634896, 0.716226, 0.714367, 0.8463, 0.847995, 0.950623, 0.9538, 0.981008
freqs:, 30, 0.353659, 0, 0, 0.353659, 0.231315, 0.314799, 0.474757, 0.547697, 0.635159, 0.720571, 0.712364, 0.841413, 0.849087, 0.949782, 0.952563, 0.980877
freqs:, 31, 0.365854, 0, 0, 0.365854, 0.23739, 0.325174, 0.470466, 0.540241, 0.635408, 0.724985, 0.710598, 0.836406, 0.850131, 0.948996, 0.951383, 0.980877
freqs:, 32, 0.378049, 0, 0, 0.378049, 0.243164, 0.335468, 0.466323, 0.532539, 0.635641, 0.729465, 0.709053, 0.831305, 0.851118, 0.948266, 0.950273, 0.980977
freqs:, 33, 0.390244, 0, 0, 0.390244, 0.248601, 0.345669, 0.462364, 0.524624, 0.635856, 0.734012, 0.707711, 0.826135, 0.852039, 0.947597, 0.949244, 0.981149
freqs:, 34, 0.402439, 0, 0, 0.402439, 0.253662, 0.355754, 0.458629, 0.516534, 0.636053, 0.738624, 0.706555, 0.820918, 0.852888, 0.946991, 0.948304, 0.981369
freqs:, 35, 0.414634, 0, 0, 0.414634, 0.258301, 0.365697, 0.455161, 0.508314, 0.63623, 0.743295, 0.705571, 0.815674, 0.853657, 0.946451, 0.947461, 0.981613
freqs:, 36, 0.426829, 0, 0, 0.426829, 0.26247, 0.375451, 0.452009, 0.500023, 0.636385, 0.748021, 0.704745, 0.810424, 0.854338, 0.945978, 0.94672, 0.981863
freqs:, 37, 0.439024, 0, 0, 0.439024, 0.266118, 0.384948, 0.449222, 0.491744, 0.636518, 0.752793, 0.704066, 0.805189, 0.854927, 0.945575, 0.946085, 0.982103
freqs:, 38, 0.45122, 0, 0, 0.45122, 0.269193, 0.394064, 0.446852, 0.48361, 0.636629, 0.757591, 0.703524, 0.799998, 0.855416, 0.945243, 0.945561, 0.982317
freqs:, 39, 0.463415, 0, 0, 0.463415, 0.271647, 0.402573, 0.444947, 0.475856, 0.636715, 0.762379, 0.703111, 0.794897, 0.855802, 0.944983, 0.945151, 0.982496
freqs:, 40, 0.47561, 0, 0, 0.47561, 0.273436, 0.41002, 0.443551, 0.468944, 0.636777, 0.767059, 0.702821, 0.78999, 0.85608, 0.944797, 0.944855, 0.98263
freqs:, 41, 0.487805, 0, 0, 0.487805, 0.274524, 0.415506, 0.442698, 0.463777, 0.636815, 0.77128, 0.702648, 0.78563, 0.856248, 0.944677, 0.944685, 0.982713
freqs:, 42, 0.5, 0, 0, 0.5, 0.27489, 0.41762, 0.442411, 0.461769, 0.636827, 0.773453, 0.702592, 0.783411, 0.856305, 0.944617, 0.944647, 0.982741
freqs:, 43, 0.5, 0.0121951, 0, 0.500149, 0.274952, 0.417785, 0.442528, 0.46185, 0.636654, 0.773389, 0.702482, 0.78361, 0.856385, 0.944351, 0.944619, 0.982743
freqs:, 44, 0.5, 0.0243902, 0, 0.500595, 0.275138, 0.41828, 0.442876, 0.462092, 0.636139, 0.773198, 0.702151, 0.784203, 0.856629, 0.943547, 0.944536, 0.982751
freqs:, 45, 0.5, 0.0365854, 0, 0.501337, 0.275446, 0.419104, 0.443456, 0.462495, 0.63529, 0.77288, 0.701599, 0.785183, 0.857035, 0.942191, 0.944397, 0.982763
freqs:, 46, 0.5, 0.0487805, 0, 0.502374, 0.275876, 0.420253, 0.444265, 0.463058, 0.634122, 0.772433, 0.700831, 0.786534, 0.857601, 0.940263, 0.944203, 0.982781
freqs:, 47, 0.5, 0.0609756, 0, 0.503704, 0.276426, 0.421727, 0.445301, 0.46378, 0.632653, 0.771856, 0.69985, 0.788238, 0.858322, 0.937737, 0.943955, 0.982803
freqs:, 48, 0.5, 0.0731707, 0, 0.505326, 0.277093, 0.42352, 0.446561, 0.464659, 0.630907, 0.771149, 0.698664, 0.790275, 0.859193, 0.934594, 0.943653, 0.98283
freqs:, 49, 0.5, 0.0853659, 0, 0.507235, 0.277875, 0.425628, 0.448041, 0.465693, 0.628908, 0.770309, 0.697277, 0.792621, 0.860208, 0.93082, 0.943297, 0.982861
freqs:, 50, 0.5, 0.097561, 0, 0.509429, 0.278767, 0.428047, 0.449737, 0.466881, 0.626681, 0.769334, 0.695698, 0.795251, 0.861361, 0.926411, 0.942889, 0.982897
freqs:, 51, 0.5, 0.109756, 0, 0.511905, 0.279767, 0.43077, 0.451643, 0.468219, 0.624252, 0.768224, 0.693934, 0.798142, 0.862645, 0.921384, 0.942431, 0.982936
freqs:, 52, 0.5, 0.121951, 0, 0.514657, 0.280869, 0.43379, 0.453754, 0.469706, 0.621646, 0.766975, 0.691995, 0.801269, 0.864053, 0.915768, 0.941923, 0.98298
freqs:, 53, 0.5, 0.134146, 0, 0.517683, 0.282068, 0.437102, 0.456064, 0.471338, 0.618889, 0.765587, 0.689887, 0.804609, 0.865576, 0.909606, 0.941367, 0.983027
freqs:, 54, 0.5, 0.146341, 0, 0.520976, 0.28336, 0.440696, 0.458565, 0.473112, 0.616003, 0.764058, 0.68762, 0.808142, 0.867208, 0.902953, 0.940766, 0.983078
freqs:, 55, 0.5, 0.158537, 0, 0.524532, 0.284738, 0.444566, 0.46125, 0.475025, 0.613012, 0.762386, 0.685204, 0.811848, 0.868941, 0.895865, 0.940122, 0.983131
freqs:, 56, 0.5, 0.170732, 0, 0.528346, 0.286196, 0.448703, 0.464111, 0.477071, 0.609935, 0.76057, 0.682646, 0.815708, 0.870769, 0.888401, 0.939438, 0.983187
freqs:, 57, 0.5, 0.182927, 0, 0.532412, 0.287728, 0.453099, 0.467138, 0.479248, 0.606792, 0.758612, 0.679955, 0.819706, 0.872683, 0.880616, 0.938717, 0.983246
