freqs:, 29, 0.368421, 0, 0, 0.368421, 0.231766, 0.347375, 0.369285, 0.369514, 0.371642, 0.371731
freqs:, 30, 0.381579, 0, 0, 0.381579, 0.235523, 0.357799, 0.3824, 0.38261, 0.384686, 0.384765
freqs:, 31, 0.394737, 0, 0, 0.394737, 0.238945, 0.367953, 0.39551, 0.395713, 0.397738, 0.397804
freqs:, 32, 0.407895, 0, 0, 0.407895, 0.242018, 0.377819, 0.408596, 0.408821, 0.410795, 0.410846
freqs:, 33, 0.421053, 0, 0, 0.421053, 0.244724, 0.387377, 0.421363, 0.421934, 0.423859, 0.423889
freqs:, 34, 0.434211, 0, 0, 0.434211, 0.247048, 0.396608, 0.426219, 0.435049, 0.436927, 0.436928
freqs:, 35, 0.447368, 0, 0, 0.447368, 0.248975, 0.405489, 0.426881, 0.44816, 0.449953, 0.45
freqs:, k index, k1, k2, k3, kmag/2pi, band 1, band 2, band 3, band 4, band 5, band 6
freqs:, 36, 0.460526, 0, 0, 0.460526, 0.25049, 0.413999, 0.42693, 0.455511, 0.46293, 0.463076
freqs:, 37, 0.473684, 0, 0, 0.473684, 0.251581, 0.422116, 0.426819, 0.450039, 0.475685, 0.476154
freqs:, 38, 0.486842, 0, 0, 0.486842, 0.252239, 0.426709, 0.429815, 0.443825, 0.485695, 0.489231
freqs:, 39, 0.5, 0, 0, 0.5, 0.252459, 0.426666, 0.43693, 0.437197, 0.488033, 0.50213
freqs:, 40, 0.513158, 0, 0, 0.513158, 0.252239, 0.426709, 0.429806, 0.443835, 0.485695, 0.489232
freqs:, 41, 0.526316, 0, 0, 0.526316, 0.251581, 0.422108, 0.426819, 0.45005, 0.475685, 0.476154
freqs:, 42, 0.539474, 0, 0, 0.539474, 0.25049, 0.413992, 0.42693, 0.455521, 0.46293, 0.463076
freqs:, 43, 0.552632, 0, 0, 0.552632, 0.248975, 0.405482, 0.426881, 0.44816, 0.449953, 0.45
freqs:, 44, 0.565789, 0, 0, 0.565789, 0.247048, 0.396601, 0.426219, 0.435049, 0.436927, 0.436928
freqs:, 45, 0.578947, 0, 0, 0.578947, 0.244724, 0.387372, 0.421363, 0.421934, 0.423859, 0.423889
freqs:, 46, 0.592105, 0, 0, 0.592105, 0.242018, 0.377814, 0.408595, 0.408821, 0.410795, 0.410846
freqs:, 47, 0.605263, 0, 0, 0.605263, 0.238945, 0.367949, 0.39551, 0.395713, 0.397738, 0.397804
